"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"14088076","JK121355","01/19/2026 11:47:00 PM","011XX S STATE ST","1330","CRIMINAL TRESPASS","TO LAND","CTA PLATFORM","true","false","0123","001","4","32","26","1176517","1895340","2026","01/27/2026 03:42:14 PM","41,868165405","-87,62743954","POINT (-87.62743954 41.868165405)"
"14088079","JK121347","01/19/2026 11:45:00 PM","030XX S DR MARTIN LUTHER KING JR DR","1320","CRIMINAL DAMAGE","TO VEHICLE","VEHICLE NON-COMMERCIAL","false","false","0133","001","4","35","14","1179408","1885031","2026","01/27/2026 03:42:14 PM","41,83981113","-87,617141911","POINT (-87.617141911 41.83981113)"
"14088111","JK121330","01/19/2026 11:39:00 PM","045XX S UNION AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0925","009","15","61","08B","1172392","1874734","2026","01/27/2026 03:42:14 PM","41,811712863","-87,643190942","POINT (-87.643190942 41.811712863)"
"14088044","JK121339","01/19/2026 11:37:00 PM","005XX N AVERS AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1122","011","27","23","14","1150629","1903235","2026","01/27/2026 03:42:14 PM","41,890374989","-87,722273395","POINT (-87.722273395 41.890374989)"
"14088155","JK121362","01/19/2026 11:30:00 PM","013XX W 49TH ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE","false","true","0933","009","20","61","26","1168069","1872268","2026","01/27/2026 03:42:14 PM","41,805040061","-87,659118456","POINT (-87.659118456 41.805040061)"
"14088067","JK121334","01/19/2026 11:17:00 PM","068XX S LANGLEY AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE - YARD (FRONT / BACK)","false","false","0321","003","6","42","14","1182070","1859792","2026","01/27/2026 03:42:14 PM","41,770491937","-87,608155078","POINT (-87.608155078 41.770491937)"
"14088996","JK122548","01/19/2026 11:08:00 PM","061XX S CAMPBELL AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0825","008","16","66","14","1160757","1863873","2026","01/27/2026 03:42:14 PM","41,782157342","-87,686167649","POINT (-87.686167649 41.782157342)"
"14088938","JK122529","01/19/2026 11:07:00 PM","053XX N KEDZIE AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","APARTMENT","false","true","1712","017","39","13","26","1154078","1935351","2026","01/27/2026 03:42:14 PM","41,978435656","-87,708747712","POINT (-87.708747712 41.978435656)"
"14088101","JK121323","01/19/2026 11:06:00 PM","036XX W 56TH PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0822","008","23","62","08B","1153128","1866903","2026","01/27/2026 03:42:14 PM","41,790626276","-87,714057874","POINT (-87.714057874 41.790626276)"
"14088048","JK121341","01/19/2026 11:05:00 PM","068XX N SHERIDAN RD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2431","024","49","1","07","1166976","1945476","2026","01/27/2026 03:42:14 PM","42,005951024","-87,661022762","POINT (-87.661022762 42.005951024)"
"14089095","JK122723","01/19/2026 11:00:00 PM","120XX S STATE ST","1320","CRIMINAL DAMAGE","TO VEHICLE","VEHICLE NON-COMMERCIAL","false","false","0532","005","9","53","14","1178428","1824876","2026","01/27/2026 03:42:14 PM","41,674761406","-87,622561823","POINT (-87.622561823 41.674761406)"
"14088150","JK121419","01/19/2026 11:00:00 PM","028XX S DR MARTIN LUTHER KING JR DR","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0133","001","4","35","07","1179375","1886199","2026","01/27/2026 03:42:14 PM","41,843016958","-87,61722727","POINT (-87.61722727 41.843016958)"
"14088183","JK121483","01/19/2026 11:00:00 PM","075XX S KINGSTON AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","0421","004","7","43","05","1194501","1855552","2026","01/27/2026 03:42:14 PM","41,758560412","-87,562728003","POINT (-87.562728003 41.758560412)"
"14088059","JK121338","01/19/2026 10:51:00 PM","013XX S ASHLAND AVE","0560","ASSAULT","SIMPLE","STREET","false","false","1233","012","28","28","08A","1165942","1893675","2026","01/27/2026 03:42:14 PM","41,863828563","-87,666309736","POINT (-87.666309736 41.863828563)"
"14088082","JK121321","01/19/2026 10:46:00 PM","054XX S SHIELDS AVE","0810","THEFT","OVER $500","STREET","false","false","0935","009","20","37","06","1174886","1868598","2026","01/27/2026 03:42:14 PM","41,794819753","-87,634226167","POINT (-87.634226167 41.794819753)"
"14088081","JK121320","01/19/2026 10:39:00 PM","067XX S ELIZABETH ST","501A","OTHER OFFENSE","ANIMAL ABUSE / NEGLECT","RESIDENCE","true","false","0724","007","17","67","26","1169153","1860010","2026","01/27/2026 03:42:14 PM","41,771379267","-87,655497247","POINT (-87.655497247 41.771379267)"
"14088898","JK122492","01/19/2026 10:30:00 PM","011XX E 45TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0222","002","4","39","07","1184756","1875405","2026","01/27/2026 03:42:14 PM","41,813272715","-87,597819751","POINT (-87.597819751 41.813272715)"
"14088113","JK121319","01/19/2026 10:30:00 PM","007XX E 79TH ST","0489","BATTERY","AGGRAVATED DOMESTIC BATTERY - OTHER FIREARM","RESIDENCE - PORCH / HALLWAY","false","true","0624","006","6","69","04B","1182418","1852784","2026","01/27/2026 03:42:14 PM","41,751253211","-87,607096334","POINT (-87.607096334 41.751253211)"
"14088040","JK121316","01/19/2026 10:17:00 PM","001XX N LECLAIRE AVE","2028","NARCOTICS","POSSESS - SYNTHETIC DRUGS","STREET","true","false","1532","015","28","25","18","1142353","1900632","2026","01/27/2026 03:42:14 PM","41,883389747","-87,752731783","POINT (-87.752731783 41.883389747)"
"14088573","JK121311","01/19/2026 10:15:00 PM","021XX E 82ND ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0414","004","8","46","14","1192050","1851027","2026","01/27/2026 03:42:14 PM","41,746203329","-87,571857337","POINT (-87.571857337 41.746203329)"
"14088173","JK121305","01/19/2026 10:13:00 PM","078XX S EVANS AVE","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","STREET","false","true","0624","006","6","69","04A","1182587","1853104","2026","01/27/2026 03:42:14 PM","41,752127409","-87,606467131","POINT (-87.606467131 41.752127409)"
"14089357","JK123053","01/19/2026 10:00:00 PM","018XX W HOOD AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","2413","024","40","2","07","1162926","1940780","2026","01/27/2026 03:42:14 PM","41,993151375","-87,676055743","POINT (-87.676055743 41.993151375)"
"14088211","JK121495","01/19/2026 10:00:00 PM","003XX N JEFFERSON ST","0460","BATTERY","SIMPLE","APARTMENT","false","true","1214","012","34","28","08B","1172268","1902723","2026","01/27/2026 03:42:14 PM","41,888519671","-87,64282025","POINT (-87.64282025 41.888519671)"
"14088132","JK121325","01/19/2026 10:00:00 PM","023XX N SOUTHPORT AVE","0460","BATTERY","SIMPLE","APARTMENT","false","false","1811","018","2","7","08B","1166596","1915620","2026","01/27/2026 03:42:14 PM","41,92403324","-87,663279822","POINT (-87.663279822 41.92403324)"
"14088423","JK121912","01/19/2026 10:00:00 PM","017XX N WESTERN AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","COMMERCIAL / BUSINESS OFFICE","false","false","1434","014","32","24","06","1160092","1911562","2026","01/27/2026 03:42:14 PM","41,913034767","-87,687290426","POINT (-87.687290426 41.913034767)"
"14088047","JK121310","01/19/2026 09:59:00 PM","034XX W CHICAGO AVE","5001","OTHER OFFENSE","OTHER CRIME INVOLVING PROPERTY","APARTMENT","false","false","1121","011","27","23","26","1153460","1905124","2026","01/27/2026 03:42:14 PM","41,895502797","-87,71182632","POINT (-87.71182632 41.895502797)"
"14088690","JK121299","01/19/2026 09:50:00 PM","010XX W 34TH PL","0460","BATTERY","SIMPLE","RESIDENCE","false","true","0913","009","11","60","08B","1169942","1881959","2026","01/27/2026 03:42:14 PM","41,831592621","-87,651967257","POINT (-87.651967257 41.831592621)"
"14088052","JK121296","01/19/2026 09:45:00 PM","054XX S ALBANY AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0923","009","14","63","14","1156636","1868464","2026","01/27/2026 03:42:14 PM","41,794839818","-87,701152699","POINT (-87.701152699 41.794839818)"
"14088357","JK121313","01/19/2026 09:45:00 PM","0000X W TERMINAL ST","0460","BATTERY","SIMPLE","AIRPORT TERMINAL UPPER LEVEL - SECURE AREA","false","false","1653","016","41","76","08B","1101811","1934419","2026","01/27/2026 03:42:14 PM","41,976762981","-87,900983721","POINT (-87.900983721 41.976762981)"
"14088032","JK121304","01/19/2026 09:44:00 PM","050XX S COTTAGE GROVE AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","0223","002","20","38","06","1182442","1871604","2026","01/27/2026 03:42:14 PM","41,802896506","-87,606425428","POINT (-87.606425428 41.802896506)"
"14087981","JK121286","01/19/2026 09:36:00 PM","084XX S PULASKI RD","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false","0834","008","18","70","08A","1151211","1848093","2026","01/27/2026 03:42:14 PM","41,739046224","-87,721577659","POINT (-87.721577659 41.739046224)"
"14087970","JK121279","01/19/2026 09:25:00 PM","092XX S UNIVERSITY AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","true","0413","004","8","47","08A","1185489","1844037","2026","01/27/2026 03:42:14 PM","41,727178835","-87,596117346","POINT (-87.596117346 41.727178835)"
"14088814","JK121998","01/19/2026 09:25:00 PM","064XX N SHERIDAN RD","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","2432","024","49","1","06","1167108","1942847","2026","01/27/2026 03:42:14 PM","41,998734156","-87,660613118","POINT (-87.660613118 41.998734156)"
"14087993","JK121275","01/19/2026 09:18:00 PM","074XX S SANGAMON ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","true","0733","007","17","68","14","1171261","1855546","2026","01/27/2026 03:42:14 PM","41,759083647","-87,647900454","POINT (-87.647900454 41.759083647)"
"14088687","JK122300","01/19/2026 09:00:00 PM","005XX E 33RD PL","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0211","002","4","35","07","1180708","1882808","2026","01/27/2026 03:42:14 PM","41,83368122","-87,612439993","POINT (-87.612439993 41.83368122)"
"14088010","JK121298","01/19/2026 09:00:00 PM","007XX N RUSH ST","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","RESTAURANT","false","false","1834","018","2","8","04B","1176971","1905228","2026","01/27/2026 03:42:14 PM","41,895288367","-87,625473423","POINT (-87.625473423 41.895288367)"
"14088168","JK121477","01/19/2026 09:00:00 PM","002XX E 48TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","true","false","0224","002","3","38","07","1178547","1873249","2026","01/27/2026 03:42:14 PM","41,807500036","-87,620660001","POINT (-87.620660001 41.807500036)"
"14088746","JK122346","01/19/2026 09:00:00 PM","003XX N JEFFERSON ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1214","012","34","28","08B","1172268","1902723","2026","01/27/2026 03:42:14 PM","41,888519671","-87,64282025","POINT (-87.64282025 41.888519671)"
"14090453","JK124437","01/19/2026 09:00:00 PM","013XX W WASHINGTON BLVD","0810","THEFT","OVER $500","STREET","false","false","1224","012","27","28","06","1167314","1900642","2026","01/27/2026 03:42:14 PM","41,882917205","-87,661072905","POINT (-87.661072905 41.882917205)"
"14088057","JK121344","01/19/2026 09:00:00 PM","070XX S COTTAGE GROVE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0321","003","6","42","08B","1182770","1858518","2026","01/27/2026 03:42:14 PM","41,766979732","-87,605628695","POINT (-87.605628695 41.766979732)"
"14088038","JK121266","01/19/2026 08:57:00 PM","035XX W MONROE ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE - GARAGE","false","false","1123","011","28","27","05","1152797","1899306","2026","01/27/2026 03:42:14 PM","41,879550766","-87,714415497","POINT (-87.714415497 41.879550766)"
"14088033","JK121256","01/19/2026 08:56:00 PM","034XX W 62ND ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","ALLEY","true","false","0823","008","14","66","15","1154602","1863301","2026","01/27/2026 03:42:14 PM","41,780712593","-87,70874897","POINT (-87.70874897 41.780712593)"
"14087960","JK121277","01/19/2026 08:49:00 PM","019XX W CERMAK RD","5110","OTHER OFFENSE","GUN OFFENDER - DUTY TO REGISTER","STREET","true","false","1034","010","25","31","26","1163824","1889421","2026","01/27/2026 03:42:14 PM","41,852200079","-87,674204673","POINT (-87.674204673 41.852200079)"
"14088029","JK121262","01/19/2026 08:48:00 PM","010XX E 73RD ST","502R","OTHER OFFENSE","VEHICLE TITLE / REGISTRATION OFFENSE","STREET","true","false","0324","003","5","69","26","1184325","1856823","2026","01/27/2026 03:42:14 PM","41,762292246","-87,599982028","POINT (-87.599982028 41.762292246)"
"14087958","JK121258","01/19/2026 08:48:00 PM","015XX S DRAKE AVE","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","1021","010","24","29","03","1152957","1892171","2026","01/27/2026 03:42:14 PM","41,859968372","-87,714017014","POINT (-87.714017014 41.859968372)"
"14088006","JK121282","01/19/2026 08:47:00 PM","027XX S SAWYER AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","1032","010","22","30","08B","1155137","1885707","2026","01/27/2026 03:42:14 PM","41,842186983","-87,706188075","POINT (-87.706188075 41.842186983)"
"14087986","JK121269","01/19/2026 08:47:00 PM","049XX W NORTH AVE","0460","BATTERY","SIMPLE","ATHLETIC CLUB","false","false","2533","025","37","25","08B","1143333","1910186","2026","01/27/2026 03:42:14 PM","41,909588772","-87,748894125","POINT (-87.748894125 41.909588772)"
"14087969","JK121278","01/19/2026 08:36:00 PM","026XX N CENTRAL AVE","3731","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING IDENTIFICATION","STREET","true","false","2514","025","30","19","24","1138587","1917188","2026","01/27/2026 03:42:14 PM","41,928890461","-87,766159024","POINT (-87.766159024 41.928890461)"
"14088123","JK121348","01/19/2026 08:30:00 PM","074XX N CLARK ST","0460","BATTERY","SIMPLE","NURSING / RETIREMENT HOME","false","false","2422","024","49","1","08B","1163047","1949438","2026","01/27/2026 03:42:14 PM","42,016906591","-87,675365909","POINT (-87.675365909 42.016906591)"
"14087968","JK121270","01/19/2026 08:26:00 PM","065XX W IRVING PARK RD","2021","NARCOTICS","POSSESS - BARBITURATES","STREET","true","false","1632","016","38","17","18","1132021","1925879","2026","01/27/2026 03:42:14 PM","41,952856198","-87,790085007","POINT (-87.790085007 41.952856198)"
"14087980","JK121291","01/19/2026 08:25:00 PM","007XX S SPRINGFIELD AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true","1133","011","24","26","14","1150496","1896603","2026","01/27/2026 03:42:14 PM","41,872178655","-87,722935067","POINT (-87.722935067 41.872178655)"
"14088011","JK121245","01/19/2026 08:20:00 PM","050XX S COTTAGE GROVE AVE","4650","OTHER OFFENSE","SEX OFFENDER - FAIL TO REGISTER","STREET","true","false","0223","002","20","38","26","1182434","1871952","2026","01/27/2026 03:42:14 PM","41,803851632","-87,606443973","POINT (-87.606443973 41.803851632)"
"14087868","JK121242","01/19/2026 08:20:00 PM","040XX W IRVING PARK RD","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1732","017","45","16","06","1148903","1926279","2026","01/27/2026 03:42:14 PM","41,953643409","-87,72801475","POINT (-87.72801475 41.953643409)"
"14088788","JK121464","01/19/2026 08:17:00 PM","074XX S Princeton Ave","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","0731","007","6","69","06","1175581","1855577","2026","01/27/2026 03:42:14 PM","41,759073169","-87,63206699","POINT (-87.63206699 41.759073169)"
"14088536","JK122172","01/19/2026 08:15:00 PM","070XX S SOUTH CHICAGO AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","CAR WASH","false","false","0322","003","6","69","14","1182449","1858431","2026","01/27/2026 03:42:14 PM","41,766748442","-87,60680797","POINT (-87.60680797 41.766748442)"
"14088085","JK121284","01/19/2026 08:14:00 PM","088XX S WALLACE ST","0810","THEFT","OVER $500","APARTMENT","false","false","2223","022","21","71","06","1173851","1846272","2026","01/27/2026 03:42:14 PM","41,733577585","-87,638682639","POINT (-87.638682639 41.733577585)"
"14088036","JK121249","01/19/2026 08:13:00 PM","050XX N MARINE DR","0560","ASSAULT","SIMPLE","APARTMENT","true","true","2024","020","48","3","08A","1169656","1934102","2026","01/27/2026 03:42:14 PM","41,974682388","-87,651495975","POINT (-87.651495975 41.974682388)"
"14088171","JK121239","01/19/2026 08:05:00 PM","082XX S CHAMPLAIN AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","true","0631","006","6","44","14","1182001","1850489","2026","01/27/2026 03:42:14 PM","41,744965129","-87,608695245","POINT (-87.608695245 41.744965129)"
"14088707","JK121253","01/19/2026 08:05:00 PM","056XX N SHERIDAN RD","0460","BATTERY","SIMPLE","APARTMENT","false","false","2022","020","48","77","08B","1168616","1937674","2026","01/27/2026 03:42:14 PM","41,984506698","-87,655216366","POINT (-87.655216366 41.984506698)"
"14087965","JK121252","01/19/2026 08:00:00 PM","019XX W 21ST PL","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","RESIDENCE","false","true","1234","012","25","31","04B","1163733","1889754","2026","01/27/2026 03:42:14 PM","41,85311578","-87,674529292","POINT (-87.674529292 41.85311578)"
"14088224","JK121660","01/19/2026 08:00:00 PM","030XX W LELAND AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","1713","017","33","14","07","1155316","1931069","2026","01/27/2026 03:42:14 PM","41,966660749","-87,70431054","POINT (-87.70431054 41.966660749)"
"14090003","JK123724","01/19/2026 08:00:00 PM","081XX S CLYDE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0414","004","8","46","14","1191608","1851343","2026","01/27/2026 03:42:14 PM","41,747081183","-87,573466668","POINT (-87.573466668 41.747081183)"
"14091024","JK121465","01/19/2026 08:00:00 PM","026XX S MICHIGAN AVE","0620","BURGLARY","UNLAWFUL ENTRY","COMMERCIAL / BUSINESS OFFICE","false","false","0133","001","3","35","05","1177624","1887016","2026","01/27/2026 03:42:14 PM","41,845298749","-87,623628162","POINT (-87.623628162 41.845298749)"
"14088494","JK122022","01/19/2026 08:00:00 PM","018XX S WESTERN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1234","012","25","31","07","1160667","1890884","2026","01/27/2026 03:42:14 PM","41,856280614","-87,685751265","POINT (-87.685751265 41.856280614)"
"14089805","JK123141","01/19/2026 07:55:00 PM","006XX N LA SALLE DR","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1832","018","42","8","06","1175023","1904549","2026","01/27/2026 03:42:14 PM","41,893469034","-87,632648229","POINT (-87.632648229 41.893469034)"
"14088977","JK122582","01/19/2026 07:50:00 PM","012XX N CLYBOURN AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false","1821","018","27","8","08A","1172799","1908580","2026","01/27/2026 03:42:14 PM","41,904579871","-87,640696598","POINT (-87.640696598 41.904579871)"
"14088050","JK121302","01/19/2026 07:30:00 PM","033XX N WESTERN AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","CONVENIENCE STORE","false","false","1921","019","47","5","11","1159751","1922187","2026","01/27/2026 03:42:14 PM","41,94219754","-87,688249516","POINT (-87.688249516 41.94219754)"
"14087854","JK121228","01/19/2026 07:25:00 PM","049XX S KEDZIE AVE","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","false","false","0821","008","14","63","06","1155883","1871503","2026","01/27/2026 03:42:14 PM","41,803194418","-87,703832357","POINT (-87.703832357 41.803194418)"
"14087852","JK121204","01/19/2026 07:18:00 PM","009XX W RANDOLPH ST","0810","THEFT","OVER $500","RESTAURANT","false","false","1224","012","27","28","06","1170233","1901231","2026","01/27/2026 03:42:14 PM","41,884470215","-87,650337065","POINT (-87.650337065 41.884470215)"
"14087975","JK121198","01/19/2026 07:16:00 PM","024XX W NORTH AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1434","014","1","24","06","1159674","1910563","2026","01/27/2026 03:42:14 PM","41,910302064","-87,68885364","POINT (-87.68885364 41.910302064)"
"14088807","JK122149","01/19/2026 07:15:00 PM","019XX N BISSELL ST","0810","THEFT","OVER $500","RESIDENCE - GARAGE","false","false","1813","018","43","7","06","1169654","1913072","2026","01/27/2026 03:42:14 PM","41,916975275","-87,652117945","POINT (-87.652117945 41.916975275)"
"14088074","JK121366","01/19/2026 07:15:00 PM","103XX S EMERALD AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","APARTMENT","false","true","2232","022","21","49","26","1173137","1836248","2026","01/27/2026 03:42:14 PM","41,706086087","-87,641593438","POINT (-87.641593438 41.706086087)"
"14087955","JK121274","01/19/2026 07:10:00 PM","059XX W DICKENS AVE","5111","OTHER OFFENSE","GUN OFFENDER - ANNUAL REGISTRATION","STREET","true","false","2515","025","36","19","26","1136647","1913185","2026","01/27/2026 03:42:14 PM","41,917940767","-87,77338407","POINT (-87.77338407 41.917940767)"
"14088148","JK121433","01/19/2026 07:08:00 PM","067XX S LAFLIN ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0725","007","16","67","07","1167498","1859958","2026","01/27/2026 03:42:14 PM","41,771272206","-87,661565398","POINT (-87.661565398 41.771272206)"
"14087834","JK121181","01/19/2026 07:00:00 PM","0000X W 111TH ST","1330","CRIMINAL TRESPASS","TO LAND","GAS STATION","true","false","0513","005","9","49","26","1178040","1831365","2026","01/27/2026 03:42:14 PM","41,692576964","-87,623786349","POINT (-87.623786349 41.692576964)"
"14088330","JK121595","01/19/2026 07:00:00 PM","029XX N KILDARE AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false","2523","025","31","20","08A","1147091","1919186","2026","01/27/2026 03:42:14 PM","41,934214539","-87,734857959","POINT (-87.734857959 41.934214539)"
"14088338","JK121828","01/19/2026 07:00:00 PM","030XX N SACRAMENTO AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","1411","014","35","21","06","1155860","1919814","2026","01/27/2026 03:42:14 PM","41,93576532","-87,702614874","POINT (-87.702614874 41.93576532)"
"14088881","JK122391","01/19/2026 07:00:00 PM","003XX E ERIE ST","0265","CRIMINAL SEXUAL ASSAULT","AGGRAVATED - OTHER","HOSPITAL BUILDING / GROUNDS","false","false","1834","018","2","8","02","1178747","1904857","2026","01/27/2026 03:42:14 PM","41,894229934","-87,618962047","POINT (-87.618962047 41.894229934)"
"14091897","JK126100","01/19/2026 07:00:00 PM","0000X W TERMINAL ST","0560","ASSAULT","SIMPLE","AIRCRAFT","false","false","1652","016","41","76","08A","1100726","1934289","2026","01/27/2026 03:42:14 PM","41,9764212","-87,904976266","POINT (-87.904976266 41.9764212)"
"14088064","JK121297","01/19/2026 07:00:00 PM","062XX S PARK SHORE EAST CT","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0314","003","5","42","08B","1187568","1864030","2026","01/27/2026 03:42:14 PM","41,781992383","-87,587867199","POINT (-87.587867199 41.781992383)"
"14087837","JK121203","01/19/2026 06:58:00 PM","036XX N CENTRAL AVE","1330","CRIMINAL TRESPASS","TO LAND","DRUG STORE","false","false","1633","016","30","15","26","1138378","1923543","2026","01/27/2026 03:42:14 PM","41,946333032","-87,766772709","POINT (-87.766772709 41.946333032)"
"29023","JK121103","01/19/2026 06:57:00 PM","022XX S MARSHALL BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1033","010","24","30","01A","1157056","1888881","2026","01/27/2026 03:42:14 PM","41,850858131","-87,699059846","POINT (-87.699059846 41.850858131)"
"14088481","JK122018","01/19/2026 06:57:00 PM","038XX S WELLS ST","3731","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING IDENTIFICATION","SIDEWALK","true","false","0915","009","3","34","24","1175280","1879173","2026","01/27/2026 03:42:14 PM","41,823829746","-87,632465135","POINT (-87.632465135 41.823829746)"
"14087976","JK121174","01/19/2026 06:56:00 PM","018XX W WABANSIA AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","true","1434","014","32","24","07","1163860","1911348","2026","01/27/2026 03:42:14 PM","41,91236882","-87,673453733","POINT (-87.673453733 41.91236882)"
"14087848","JK121182","01/19/2026 06:54:00 PM","001XX W 95TH ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0634","006","9","49","06","1177201","1841967","2026","01/27/2026 03:42:14 PM","41,721689256","-87,626539467","POINT (-87.626539467 41.721689256)"
"14087964","JK121197","01/19/2026 06:53:00 PM","029XX S FEDERAL ST","1710","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE / HEALTH OF CHILD","APARTMENT","false","true","0133","001","3","35","20","1176116","1885609","2026","01/27/2026 03:42:14 PM","41,841471897","-87,629204627","POINT (-87.629204627 41.841471897)"
"14087814","JK121199","01/19/2026 06:52:00 PM","002XX E HURON ST","1330","CRIMINAL TRESPASS","TO LAND","HOSPITAL BUILDING / GROUNDS","true","false","1834","018","2","8","26","1178066","1905133","2026","01/27/2026 03:42:14 PM","41,895002822","-87,621454706","POINT (-87.621454706 41.895002822)"
"14087827","JK121177","01/19/2026 06:40:00 PM","001XX S CLINTON ST","0560","ASSAULT","SIMPLE","SMALL RETAIL STORE","false","false","0121","001","34","28","08A","1172752","1899623","2026","01/27/2026 03:42:14 PM","41,880002373","-87,641134667","POINT (-87.641134667 41.880002373)"
"14091399","JK125368","01/19/2026 06:40:00 PM","061XX N LINCOLN AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","1711","017","50","13","06","1152804","1941021","2026","01/27/2026 03:42:14 PM","41,994019837","-87,713281946","POINT (-87.713281946 41.994019837)"
"14089713","JK123651","01/19/2026 06:35:00 PM","063XX S COTTAGE GROVE AVE","1192","DECEPTIVE PRACTICE","WIC FRAUD","SMALL RETAIL STORE","false","false","0312","003","20","42","11","1182655","1863064","2026","01/27/2026 03:42:14 PM","41,779457059","-87,605909273","POINT (-87.605909273 41.779457059)"
"14089781","JK122836","01/19/2026 06:30:00 PM","019XX W Barry Ave","0810","THEFT","OVER $500","STREET","false","false","1931","019","32","5","06","1162872","1920597","2026","01/27/2026 03:42:14 PM","41,937769467","-87,676823226","POINT (-87.676823226 41.937769467)"
"14089279","JK122988","01/19/2026 06:30:00 PM","087XX S SAGINAW AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","false","true","0423","004","7","46","26","1195394","1847550","2026","01/27/2026 03:42:14 PM","41,736580297","-87,559718964","POINT (-87.559718964 41.736580297)"
"14087791","JK121166","01/19/2026 06:29:00 PM","006XX W DIVISION ST","0820","THEFT","$500 AND UNDER","RESIDENCE","false","true","1822","018","27","8","06","1171647","1908246","2026","01/27/2026 03:42:14 PM","41,903688803","-87,644938031","POINT (-87.644938031 41.903688803)"
